xmag ymag zmag
-3016 3395 -4007
-3016 3395 -4007
-3719 2474 -4041
-3719 2474 -4041
-3719 2474 -4041
-3719 2474 -4041
-3719 2474 -4041
-3719 2474 -4041
-3719 2474 -4041
-3719 2474 -4041
-4077 1289 -3928
-4077 1289 -3928
-4077 1289 -3928
-4077 1289 -3928
-4077 1289 -3928
-4077 1289 -3928
-4077 1289 -3928
-4077 1289 -3928
-4062 274 -3746
-4062 274 -3746
-4062 274 -3746
-4062 274 -3746
-4062 274 -3746
-4062 274 -3746
-4062 274 -3746
-4062 274 -3746
-3941 -175 -3281
-3941 -175 -3281
-3941 -175 -3281
-3941 -175 -3281
-3941 -175 -3281
-3941 -175 -3281
-3941 -175 -3281
-3941 -175 -3281
-3933 -243 -2884
-3933 -243 -2884
-3933 -243 -2884
-3933 -243 -2884
-3933 -243 -2884
-3933 -243 -2884
-3933 -243 -2884
-3933 -243 -2884
-3933 -97 -2810
-3933 -97 -2810
-3933 -97 -2810
-3933 -97 -2810
-3933 -97 -2810
-3933 -97 -2810
-3933 -97 -2810
-3933 -97 -2810
-3953 -25 -2828
-3953 -25 -2828
-3953 -25 -2828
-3953 -25 -2828
-3953 -25 -2828
-3953 -25 -2828
-3953 -25 -2828
-3953 -25 -2828
-4015 50 -2892
-4015 50 -2892
-4015 50 -2892
-4015 50 -2892
-4015 50 -2892
-4015 50 -2892
-4015 50 -2892
-4015 50 -2892
-4077 187 -3244
-4077 187 -3244
-4077 187 -3244
-4077 187 -3244
-4077 187 -3244
-4077 187 -3244
-4077 187 -3244
-4077 187 -3244
-4055 380 -3777
-4055 380 -3777
-4055 380 -3777
-4055 380 -3777
-4055 380 -3777
-4055 380 -3777
-4055 380 -3777
-4055 380 -3777
-3943 770 -4456
-3943 770 -4456
-3943 770 -4456
-3943 770 -4456
-3943 770 -4456
-3943 770 -4456
-3943 770 -4456
-3943 770 -4456
-3486 1455 -5149
-3486 1455 -5149
-3486 1455 -5149
-3486 1455 -5149
-3486 1455 -5149
-3486 1455 -5149
-3486 1455 -5149
-3486 1455 -5149
-2865 2219 -5424
-2865 2219 -5424
-2865 2219 -5424
-2865 2219 -5424
-2865 2219 -5424
-2865 2219 -5424
-2865 2219 -5424
-2865 2219 -5424
-2354 2878 -5267
-2354 2878 -5267
-2354 2878 -5267
-2354 2878 -5267
-2354 2878 -5267
-2354 2878 -5267
-2354 2878 -5267
-2354 2878 -5267
-1984 3372 -4979
-1984 3372 -4979
-1984 3372 -4979
-1984 3372 -4979
-1984 3372 -4979
-1984 3372 -4979
-1984 3372 -4979
-1984 3372 -4979
-1804 3668 -4651
-1804 3668 -4651
-1804 3668 -4651
-1804 3668 -4651
-1804 3668 -4651
-1804 3668 -4651
-1804 3668 -4651
-1804 3668 -4651
-1655 3918 -4070
-1655 3918 -4070
-1655 3918 -4070
-1655 3918 -4070
-1655 3918 -4070
-1655 3918 -4070
-1655 3918 -4070
-1655 3918 -4070
-1791 3979 -3560
-1791 3979 -3560
-1791 3979 -3560
-1791 3979 -3560
-1791 3979 -3560
-1791 3979 -3560
-1791 3979 -3560
-1791 3979 -3188
-2077 3905 -3188
-2077 3905 -3188
-2077 3905 -3188
-2077 3905 -3188
-2077 3905 -3188
-2077 3905 -3188
-2077 3905 -3188
-2385 3798 -2935
-2385 3798 -2935
-2385 3798 -2935
-2385 3798 -2935
-2385 3798 -2935
-2385 3798 -2935
-2385 3798 -2935
-2385 3798 -2935
-2416 3647 -3210
-2416 3647 -3210
-2416 3647 -3210
-2416 3647 -3210
-2416 3647 -3210
-2416 3647 -3210
-2416 3647 -3210
-2416 3647 -3210
-2497 3681 -3469
-2497 3681 -3469
-2497 3681 -3469
-2497 3681 -3469
-2497 3681 -3469
-2497 3681 -3469
-2497 3681 -3469
-2497 3681 -3469
-2157 3872 -3667
-2157 3872 -3667
-2157 3872 -3667
-2157 3872 -3667
-2157 3872 -3667
-2157 3872 -3667
-2157 3872 -3667
-2157 3872 -3667
-1426 3997 -4000
-1426 3997 -4000
-1426 3997 -4000
-1426 3997 -4000
-1426 3997 -4000
-1426 3997 -4000
-1426 3997 -4000
-1426 3997 -4000
-435 3793 -4395
-435 3793 -4395
-435 3793 -4395
-435 3793 -4395
-435 3793 -4395
-435 3793 -4395
-435 3793 -4395
-435 3793 -4395
655 3311 -4605
655 3311 -4605
655 3311 -4605
655 3311 -4605
655 3311 -4605
655 3311 -4605
655 3311 -4605
655 3311 -4605
1555 2594 -4586
1555 2594 -4586
1555 2594 -4586
1555 2594 -4586
1555 2594 -4586
1555 2594 -4586
1555 2594 -4586
1555 2594 -4586
2179 1733 -4410
2179 1733 -4410
2179 1733 -4410
2179 1733 -4410
2179 1733 -4410
2179 1733 -4410
2179 1733 -4410
2179 1733 -4410
2302 563 -4368
2302 563 -4368
2302 563 -4368
2302 563 -4368
2302 563 -4368
2302 563 -4368
2302 563 -4368
2302 563 -4368
1807 -359 -4837
1807 -359 -4837
1807 -359 -4837
1807 -359 -4837
1807 -359 -4837
1807 -359 -4837
1807 -359 -4837
1807 -359 -4837
1109 -1068 -5013
1109 -1068 -5013
1109 -1068 -5013
1109 -1068 -5013
1109 -1068 -5013
1109 -1068 -5013
1109 -1068 -5013
1109 -1068 -5013
77 -1518 -5262
77 -1518 -5262
77 -1518 -5262
77 -1518 -5262
77 -1518 -5262
77 -1518 -5262
77 -1518 -5262
77 -1518 -5262
-1095 -1510 -5277
-1095 -1510 -5277
-1095 -1510 -5277
-1095 -1510 -5277
-1095 -1510 -5277
-1095 -1510 -5277
-1095 -1510 -5277
-1095 -1510 -5277
-2220 -1127 -5156
-2220 -1127 -5156
-2220 -1127 -5156
-2220 -1127 -5156
-2220 -1127 -5156
-2220 -1127 -5156
-2220 -1127 -5156
-2220 -1127 -5156
-3306 -330 -4778
-3306 -330 -4778
-3306 -330 -4778
-3306 -330 -4778
-3306 -330 -4778
-3306 -330 -4778
-3306 -330 -4778
-3306 -330 -4778
-3978 770 -3988
-3978 770 -3988
-3978 770 -3988
-3978 770 -3988
-3978 770 -3988
-3978 770 -3988
-3978 770 -3988
-3978 770 -3988
-4061 1455 -2821
-4061 1455 -2821
-4061 1455 -2821
-4061 1455 -2821
-4061 1455 -2821
-4061 1455 -2821
-4061 1455 -2821
-4061 1455 -2821
-3820 1814 -1993
-3820 1814 -1993
-3820 1814 -1993
-3820 1814 -1993
-3820 1814 -1993
-3820 1814 -1993
-3820 1814 -1993
-3820 1814 -1993
-3566 1831 -1457
-3566 1831 -1457
-3566 1831 -1457
-3566 1831 -1457
-3566 1831 -1457
-3566 1831 -1457
-3566 1831 -1457
-3566 1831 -1457
-3600 1618 -1448
-3600 1618 -1448
-3600 1618 -1448
-3600 1618 -1448
-3600 1618 -1448
-3600 1618 -1448
-3600 1618 -1448
-3600 1618 -1448
-3863 1351 -1929
-3863 1351 -1929
-3863 1351 -1929
-3863 1351 -1929
-3863 1351 -1929
-3863 1351 -1929
-3863 1351 -1929
-3863 1351 -1929
-4185 1228 -2784
-4185 1228 -2784
-4185 1228 -2784
-4185 1228 -2784
-4185 1228 -2784
-4185 1228 -2784
-4185 1228 -2784
-4185 1228 -2784
-4144 1389 -3712
-4144 1389 -3712
-4144 1389 -3712
-4144 1389 -3712
-4144 1389 -3712
-4144 1389 -3712
-4144 1389 -3712
-4144 1389 -3712
-3879 1747 -4480
-3879 1747 -4480
-3879 1747 -4480
-3879 1747 -4480
-3879 1747 -4480
-3879 1747 -4480
-3879 1747 -4480
-3879 1747 -4480
-3540 2064 -4962
-3540 2064 -4962
-3540 2064 -4962
-3540 2064 -4962
-3540 2064 -4962
-3540 2064 -4962
-3540 2064 -4962
-3540 2064 -4962
-3298 2306 -5073
-3298 2306 -5073
-3298 2306 -5073
-3298 2306 -5073
-3298 2306 -5073
-3298 2306 -5073
-3298 2306 -5073
-3298 2306 -5073
-3143 2368 -5209
-3143 2368 -5209
-3143 2368 -5209
-3143 2368 -5209
-3143 2368 -5209
-3143 2368 -5209
-3143 2368 -5209
-3143 2196 -5244
-3182 2196 -5244
-3182 2196 -5244
-3182 2196 -5244
-3182 2196 -5244
-3182 2196 -5244
-3182 2196 -5244
-3182 2196 -5244
-3306 1867 -5239
-3306 1867 -5239
-3306 1867 -5239
-3306 1867 -5239
-3306 1867 -5239
-3306 1867 -5239
-3306 1867 -5239
-3306 1867 -5239
-3543 1337 -5109
-3543 1337 -5109
-3543 1337 -5109
-3543 1337 -5109
-3543 1337 -5109
-3543 1337 -5109
-3543 1337 -5109
-3543 1337 -5109
-3816 730 -4725
-3816 730 -4725
-3816 730 -4725
-3816 730 -4725
-3816 730 -4725
-3816 730 -4725
-3816 730 -4725
-3816 730 -4725
-4013 208 -3946
-4013 208 -3946
-4013 208 -3946
-4013 208 -3946
-4013 208 -3946
-4013 208 -3946
-4013 208 -3946
-4013 208 -3946
-3963 -246 -2881
-3963 -246 -2881
-3963 -246 -2881
-3963 -246 -2881
-3963 -246 -2881
-3963 -246 -2881
-3963 -246 -2881
-3963 -246 -2881
-3625 -117 -1575
-3625 -117 -1575
-3625 -117 -1575
-3625 -117 -1575
-3625 -117 -1575
-3625 -117 -1575
-3625 -117 -1575
-3625 -117 -1575
-3018 37 -774
-3018 37 -774
-3018 37 -774
-3018 37 -774
-3018 37 -774
-3018 37 -774
-3018 37 -774
-3018 37 -774
-2347 26 -302
-2347 26 -302
-2347 26 -302
-2347 26 -302
-2347 26 -302
-2347 26 -302
-2347 26 -302
-2347 26 -302
-1750 45 32
-1750 45 32
-1750 45 32
-1750 45 32
-1750 45 32
-1750 45 32
-1750 45 32
-1750 45 32
-1316 72 169
-1316 72 169
-1316 72 169
-1316 72 169
-1316 72 169
-1316 72 169
-1316 72 169
-1316 72 169
-1051 95 155
-1051 95 155
-1051 95 155
-1051 95 155
-1051 95 155
-1051 95 155
-1051 95 155
-1051 95 155
-1336 -7 66
-1336 -7 66
-1336 -7 66
-1336 -7 66
-1336 -7 66
-1336 -7 66
-1336 -7 66
-1336 -7 66
-2153 7 -257
-2153 7 -257
-2153 7 -257
-2153 7 -257
-2153 7 -257
-2153 7 -257
-2153 7 -257
-2153 7 -257
-3181 290 -923
-3181 290 -923
-3181 290 -923
-3181 290 -923
-3181 290 -923
-3181 290 -923
-3181 290 -923
-3181 290 -923
-4007 608 -2341
-4007 608 -2341
-4007 608 -2341
-4007 608 -2341
-4007 608 -2341
-4007 608 -2341
-4007 608 -2341
-4007 608 -2341
-4047 910 -4000
-4047 910 -4000
-4047 910 -4000
-4047 910 -4000
-4047 910 -4000
-4047 910 -4000
-4047 910 -4000
-4047 910 -4000
-3355 1238 -5326
-3355 1238 -5326
-3355 1238 -5326
-3355 1238 -5326
-3355 1238 -5326
-3355 1238 -5326
-3355 1238 -5326
-3355 1238 -5326
-2254 1334 -6196
-2254 1334 -6196
-2254 1334 -6196
-2254 1334 -6196
-2254 1334 -6196
-2254 1334 -6196
-2254 1334 -6196
-2254 1334 -6196
-1432 1326 -6363
-1432 1326 -6363
-1432 1326 -6363
-1432 1326 -6363
-1432 1326 -6363
-1432 1326 -6363
-1432 1326 -6363
-1432 1326 -6363
-1110 1370 -6363
-1110 1370 -6363
-1110 1370 -6363
-1110 1370 -6363
-1110 1370 -6363
-1110 1370 -6363
-1110 1370 -6363
-1110 1370 -6363
-371 1386 -6318
-371 1386 -6318
-371 1386 -6318
-371 1386 -6318
-371 1386 -6318
-371 1386 -6318
-371 1386 -6318
-371 1386 -6318
383 1483 -6115
383 1483 -6115
383 1483 -6115
383 1483 -6115
383 1483 -6115
383 1483 -6115
383 1483 -6115
895 1647 -5848
852 1647 -5848
852 1647 -5848
852 1647 -5848
852 1647 -5848
852 1647 -5848
852 1647 -5848
852 1647 -5848
1667 1631 -5205
1667 1631 -5205
1667 1631 -5205
1667 1631 -5205
1667 1631 -5205
1667 1631 -5205
1667 1631 -5205
1667 1631 -5205
2194 1649 -4354
2194 1649 -4354
2194 1649 -4354
2194 1649 -4354
2194 1649 -4354
2194 1649 -4354
2194 1649 -4354
2194 1649 -4354
2448 1718 -3537
2448 1718 -3537
2448 1718 -3537
2448 1718 -3537
2448 1718 -3537
2448 1718 -3537
2448 1718 -3537
2448 1718 -3537
2516 1562 -2476
2516 1562 -2476
2516 1562 -2476
2516 1562 -2476
2516 1562 -2476
2516 1562 -2476
2516 1562 -2476
2516 1562 -2476
2381 1421 -1777
2381 1421 -1777
2381 1421 -1777
2381 1421 -1777
2381 1421 -1777
2381 1421 -1777
2381 1421 -1777
2381 1421 -1777
2055 1219 -1163
2055 1219 -1163
2055 1219 -1163
2055 1219 -1163
2055 1219 -1163
2055 1219 -1163
2055 1219 -1163
2055 1219 -1163
1654 1001 -650
1654 1001 -650
1654 1001 -650
1654 1001 -650
1654 1001 -650
1654 1001 -650
1654 1001 -650
1654 1001 -650
1220 926 -282
1220 926 -282
1220 926 -282
1220 926 -282
1220 926 -282
1220 926 -282
1220 926 -282
1220 926 -282
1038 894 -159
1038 894 -159
1038 894 -159
1038 894 -159
1038 894 -159
1038 894 -159
1038 894 -159
1038 894 -159
1132 1072 -259
1132 1072 -259
1132 1072 -259
1132 1072 -259
1132 1072 -259
1132 1072 -259
1132 1072 -259
1132 1072 -259
1425 1404 -473
1425 1404 -473
1425 1404 -473
1425 1404 -473
1425 1404 -473
1425 1404 -473
1425 1404 -473
1425 1404 -473
1806 1879 -1069
1806 1879 -1069
1806 1879 -1069
1806 1879 -1069
1806 1879 -1069
1806 1879 -1069
1806 1879 -1069
1806 1879 -1069
2034 2370 -2076
2034 2370 -2076
2034 2370 -2076
2034 2370 -2076
2034 2370 -2076
2034 2370 -2076
2034 2370 -2076
2034 2370 -2076
1964 2706 -3185
1964 2706 -3185
1964 2706 -3185
1964 2706 -3185
1964 2706 -3185
1964 2706 -3185
1964 2706 -3185
1964 2706 -3185
1605 2763 -4413
1605 2763 -4413
1605 2763 -4413
1605 2763 -4413
1605 2763 -4413
1605 2763 -4413
1605 2763 -4413
1605 2763 -4413
1076 2384 -5458
1076 2384 -5458
1076 2384 -5458
1076 2384 -5458
1076 2384 -5458
1076 2384 -5458
1076 2384 -5458
1076 2384 -5458
426 1691 -6134
426 1691 -6134
426 1691 -6134
426 1691 -6134
426 1691 -6134
426 1691 -6134
426 1691 -6134
426 1691 -6134
-174 650 -6376
-174 650 -6376
-174 650 -6376
-174 650 -6376
-174 650 -6376
-174 650 -6376
-174 650 -6376
-174 650 -6376
-515 -542 -6212
-515 -542 -6212
-515 -542 -6212
-515 -542 -6212
-515 -542 -6212
-515 -542 -6212
-515 -542 -6212
-515 -542 -6212
-1371 -1459 -5399
-1371 -1459 -5399
-1371 -1459 -5399
-1371 -1459 -5399
-1371 -1459 -5399
-1371 -1459 -5399
-1371 -1459 -5399
-1371 -1459 -5399
-2051 -2041 -4012
-2051 -2041 -4012
-2051 -2041 -4012
-2051 -2041 -4012
-2051 -2041 -4012
-2051 -2041 -4012
-2051 -2041 -4012
-2051 -2041 -4012
-2462 -1932 -2768
-2462 -1932 -2768
-2462 -1932 -2768
-2462 -1932 -2768
-2462 -1932 -2768
-2462 -1932 -2768
-2462 -1932 -2768
-2462 -1932 -2768
-2617 -1463 -1656
-2617 -1463 -1656
-2617 -1463 -1656
-2617 -1463 -1656
-2617 -1463 -1656
-2617 -1463 -1656
-2617 -1463 -1656
-2617 -1463 -1656
-2726 -848 -1037
-2726 -848 -1037
-2726 -848 -1037
-2726 -848 -1037
-2726 -848 -1037
-2726 -848 -1037
-2726 -848 -1037
-2726 -848 -1037
-2995 92 -783
-2995 92 -783
-2995 92 -783
-2995 92 -783
-2995 92 -783
-2995 92 -783
-2995 92 -783
-2995 92 -783
-3142 863 -749
-3142 863 -749
-3142 863 -749
-3142 863 -749
-3142 863 -749
-3142 863 -749
-3142 863 -749
-3142 863 -749
-3296 1597 -989
-3296 1597 -989
-3296 1597 -989
-3296 1597 -989
-3296 1597 -989
-3296 1597 -989
-3296 1597 -989
-3296 1597 -989
-3369 2233 -1406
-3369 2233 -1406
-3369 2233 -1406
-3369 2233 -1406
-3369 2233 -1406
-3369 2233 -1406
-3369 2233 -1406
-3369 2233 -1406
-3478 2547 -1779
-3478 2547 -1779
-3478 2547 -1779
-3478 2547 -1779
-3478 2547 -1779
-3478 2547 -1779
-3478 2547 -1779
-3478 2676 -2227
-3522 2676 -2227
-3522 2676 -2227
-3522 2676 -2227
-3522 2676 -2227
-3522 2676 -2227
-3522 2676 -2227
-3522 2676 -2227
-3632 2825 -2614
-3632 2825 -2614
-3632 2825 -2614
-3632 2825 -2614
-3632 2825 -2614
-3632 2825 -2614
-3632 2825 -2614
-3632 2825 -2614
-3678 2894 -3040
-3678 2894 -3040
-3678 2894 -3040
-3678 2894 -3040
-3678 2894 -3040
-3678 2894 -3040
-3678 2894 -3040
-3678 2894 -3040
-3611 2966 -3622
-3611 2966 -3622
-3611 2966 -3622
-3611 2966 -3622
-3611 2966 -3622
-3611 2966 -3622
-3611 2966 -3622
-3611 2966 -3622
-3409 3138 -4050
-3409 3138 -4050
-3409 3138 -4050
-3409 3138 -4050
-3409 3138 -4050
-3409 3138 -4050
-3409 3138 -4050
-3409 3138 -4050
-2987 3293 -4465
-2987 3293 -4465
-2987 3293 -4465
-2987 3293 -4465
-2987 3293 -4465
-2987 3293 -4465
-2987 3293 -4465
-2987 3293 -4465
-2647 3457 -4602
-2647 3457 -4602
-2647 3457 -4602
-2647 3457 -4602
-2647 3457 -4602
-2647 3457 -4602
-2647 3457 -4602
-2647 3457 -4602
-2241 3564 -4676
-2241 3564 -4676
-2241 3564 -4676
-2241 3564 -4676
-2241 3564 -4676
-2241 3564 -4676
-2241 3564 -4676
-2241 3564 -4676
-1786 3703 -4685
-1786 3703 -4685
-1786 3703 -4685
-1786 3703 -4685
-1786 3703 -4685
-1786 3703 -4685
-1786 3703 -4685
-1786 3703 -4685
-1466 3889 -4343
-1466 3889 -4343
-1466 3889 -4343
-1466 3889 -4343
-1466 3889 -4343
-1466 3889 -4343
-1466 3889 -4343
-1466 3889 -4343
-1341 4024 -3965
-1341 4024 -3965
-1341 4024 -3965
-1341 4024 -3965
-1341 4024 -3965
-1341 4024 -3965
-1341 4024 -3965
-1341 4024 -3965
-1406 4090 -3543
-1406 4090 -3543
-1406 4090 -3543
-1406 4090 -3543
-1406 4090 -3543
-1406 4090 -3543
-1406 4090 -3543
-1406 4090 -3543
-1738 4027 -3127
-1738 4027 -3127
-1738 4027 -3127
-1738 4027 -3127
-1738 4027 -3127
-1738 4027 -3127
-1738 4027 -3127
-1738 4027 -3127
-2173 3891 -2863
-2173 3891 -2863
-2173 3891 -2863
-2173 3891 -2863
-2173 3891 -2863
-2173 3891 -2863
-2173 3891 -2863
-2173 3891 -2863
-2754 3546 -2806
-2754 3546 -2806
-2754 3546 -2806
-2754 3546 -2806
-2754 3546 -2806
-2754 3546 -2806
-2754 3546 -2806
-2754 3546 -2806
-3392 3054 -2910
-3392 3054 -2910
-3392 3054 -2910
-3392 3054 -2910
-3392 3054 -2910
-3392 3054 -2910
-3392 3054 -2910
-3392 3054 -2910
-3894 2192 -3091
-3894 2192 -3091
-3894 2192 -3091
-3894 2192 -3091
-3894 2192 -3091
-3894 2192 -3091
-3894 2192 -3091
-3894 2192 -3091
-4080 1132 -3196
-4080 1132 -3196
-4080 1132 -3196
-4080 1132 -3196
-4080 1132 -3196
-4080 1132 -3196
-4080 1132 -3196
-4080 1132 -3196
-3992 162 -3230
-3992 162 -3230
-3992 162 -3230
-3992 162 -3230
-3992 162 -3230
-3992 162 -3230
-3992 162 -3230
-3992 162 -3230
-3738 -501 -3315
-3738 -501 -3315
-3738 -501 -3315
-3738 -501 -3315
-3738 -501 -3315
-3738 -501 -3315
-3738 -501 -3315
-3738 -501 -3315
-3365 -1072 -3296
-3365 -1072 -3296
-3365 -1072 -3296
-3365 -1072 -3296
-3365 -1072 -3296
-3365 -1072 -3296
-3365 -1072 -3296
-3365 -1072 -3296
-3142 -1382 -3256
-3142 -1382 -3256
-3142 -1382 -3256
-3142 -1382 -3256
-3142 -1382 -3256
-3142 -1382 -3256
-3142 -1382 -3256
-3142 -1382 -3256
-2987 -1518 -3312
-2987 -1518 -3312
-2987 -1518 -3312
-2987 -1518 -3312
-2987 -1518 -3312
-2987 -1518 -3312
-2987 -1518 -3312
-2987 -1518 -3312
-2960 -1498 -3252
-2960 -1498 -3252
-2960 -1498 -3252
-2960 -1498 -3252
-2960 -1498 -3252
-2960 -1498 -3252
-2960 -1498 -3252
-2960 -1498 -3252
-3106 -1377 -3209
-3106 -1377 -3209
-3106 -1377 -3209
-3106 -1377 -3209
-3106 -1377 -3209
-3106 -1377 -3209
-3106 -1377 -3209
-3106 -1377 -3209
-3293 -1136 -3265
-3293 -1136 -3265
-3293 -1136 -3265
-3293 -1136 -3265
-3293 -1136 -3265
-3293 -1136 -3265
-3293 -1136 -3265
-3293 -1136 -3265
-3488 -818 -3536
-3488 -818 -3536
-3488 -818 -3536
-3488 -818 -3536
-3488 -818 -3536
-3488 -818 -3536
-3488 -818 -3536
-3488 -818 -3536
-3642 -447 -3970
-3642 -447 -3970
-3642 -447 -3970
-3642 -447 -3970
-3642 -447 -3970
-3642 -447 -3970
-3642 -447 -3970
-3642 -447 -3970
-3675 -103 -4387
-3675 -103 -4387
-3675 -103 -4387
-3675 -103 -4387
-3675 -103 -4387
-3675 -103 -4387
-3675 -103 -4387
-3675 -103 -4387
-3552 173 -4770
-3552 173 -4770
-3552 173 -4770
-3552 173 -4770
-3552 173 -4770
-3552 173 -4770
-3552 173 -4770
-3552 173 -4770
-3374 360 -5224
-3374 360 -5224
-3374 360 -5224
-3374 360 -5224
-3374 360 -5224
-3374 360 -5224
-3374 360 -5224
-3374 367 -5569
-3019 367 -5569
-3019 367 -5569
-3019 367 -5569
-3019 367 -5569
-3019 367 -5569
-3019 367 -5569
-3019 367 -5569
-2603 304 -5846
-2603 304 -5846
-2603 304 -5846
-2603 304 -5846
-2603 304 -5846
-2603 304 -5846
-2603 304 -5846
-2603 304 -5846
-2283 141 -5993
-2283 141 -5993
-2283 141 -5993
-2283 141 -5993
-2283 141 -5993
-2283 141 -5993
-2283 141 -5993
-2283 141 -5993
-2135 60 -6000
-2135 60 -6000
-2135 60 -6000
-2135 60 -6000
-2135 60 -6000
-2135 60 -6000
-2135 60 -6000
-2135 60 -6000
-2270 187 -6014
-2270 187 -6014
-2270 187 -6014
-2270 187 -6014
-2270 187 -6014
-2270 187 -6014
-2270 187 -6014
-2270 187 -6014
-2603 401 -5842
-2603 401 -5842
-2603 401 -5842
-2603 401 -5842
-2603 401 -5842
-2603 401 -5842
-2603 401 -5842
-2603 401 -5842
-2966 607 -5667
-2966 607 -5667
-2966 607 -5667
-2966 607 -5667
-2966 607 -5667
-2966 607 -5667
-2966 607 -5667
-2966 607 -5667
-3247 906 -5459
-3247 906 -5459
-3247 906 -5459
-3247 906 -5459
-3247 906 -5459
-3247 906 -5459
-3247 906 -5459
-3247 906 -5459
-3304 947 -5472
-3304 947 -5472
-3304 947 -5472
-3304 947 -5472
-3304 947 -5472
-3304 947 -5472
-3304 947 -5472
-3304 947 -5472
-3210 943 -5646
-3210 943 -5646
-3210 943 -5646
-3210 943 -5646
-3210 943 -5646
-3210 943 -5646
-3210 943 -5646
-3210 943 -5646
-2947 729 -5726
-2947 729 -5726
-2947 729 -5726
-2947 729 -5726
-2947 729 -5726
-2947 729 -5726
-2947 729 -5726
-2947 729 -5726
-2485 478 -5968
-2485 478 -5968
-2485 478 -5968
-2485 478 -5968
-2485 478 -5968
-2485 478 -5968
-2485 478 -5968
-2485 478 -5968
-1698 338 -6301
-1698 338 -6301
-1698 338 -6301
-1698 338 -6301
-1698 338 -6301
-1698 338 -6301
-1698 338 -6301
-1698 338 -6301
-599 424 -6446
-599 424 -6446
-599 424 -6446
-599 424 -6446
-599 424 -6446
-599 424 -6446
-599 424 -6446
-599 424 -6446
-420 617 -6453
-420 617 -6453
-420 617 -6453
-420 617 -6453
-420 617 -6453
-420 617 -6453
-420 617 -6453
-420 617 -6453
65 1068 -6298
65 1068 -6298
65 1068 -6298
65 1068 -6298
65 1068 -6298
65 1068 -6298
65 1068 -6298
65 1068 -6298
577 1597 -6071
577 1597 -6071
577 1597 -6071
577 1597 -6071
577 1597 -6071
577 1597 -6071
577 1597 -6071
577 1597 -6071
183 2212 -5998
183 2212 -5998
183 2212 -5998
183 2212 -5998
183 2212 -5998
183 2212 -5998
183 2212 -5998
183 2212 -5998
-164 2312 -6088
-164 2312 -6088
-164 2312 -6088
-164 2312 -6088
-164 2312 -6088
-164 2312 -6088
-164 2312 -6088
-164 2312 -6088
-959 1918 -6271
-959 1918 -6271
-959 1918 -6271
-959 1918 -6271
-959 1918 -6271
-959 1918 -6271
-959 1918 -6271
-959 1918 -6271
-1431 1204 -6394
-1431 1204 -6394
-1431 1204 -6394
-1431 1204 -6394
-1431 1204 -6394
-1431 1204 -6394
-1431 1204 -6394
-1431 1204 -6394
-1585 241 -6296
-1585 241 -6296
-1585 241 -6296
-1585 241 -6296
-1585 241 -6296
-1585 241 -6296
-1585 241 -6296
-1585 241 -6296
-1595 -744 -5924
-1595 -744 -5924
-1595 -744 -5924
-1595 -744 -5924
-1595 -744 -5924
-1595 -744 -5924
-1595 -744 -5924
-1595 -744 -5924
-1348 -1623 -5215
-1348 -1623 -5215
-1348 -1623 -5215
-1348 -1623 -5215
-1348 -1623 -5215
-1348 -1623 -5215
-1348 -1623 -5215
-1348 -1623 -5215
-778 -2220 -4344
-778 -2220 -4344
-778 -2220 -4344
-778 -2220 -4344
-778 -2220 -4344
-778 -2220 -4344
-778 -2220 -4344
-778 -2220 -4344
-527 -2325 -4165
-527 -2325 -4165
-527 -2325 -4165
-527 -2325 -4165
-527 -2325 -4165
-527 -2325 -4165
-527 -2325 -4165
-527 -2325 -4165
46 -2363 -3889
46 -2363 -3889
46 -2363 -3889
46 -2363 -3889
46 -2363 -3889
46 -2363 -3889
46 -2363 -3889
46 -2363 -3889
458 -2148 -3985
458 -2148 -3985
458 -2148 -3985
458 -2148 -3985
458 -2148 -3985
458 -2148 -3985
458 -2148 -3985
458 -2148 -3985
753 -2101 -3887
753 -2101 -3887
753 -2101 -3887
753 -2101 -3887
753 -2101 -3887
753 -2101 -3887
753 -2101 -3887
753 -2101 -3631
695 -2134 -3732
695 -2134 -3732
695 -2134 -3732
695 -2134 -3732
695 -2134 -3732
695 -2134 -3732
695 -2134 -3732
695 -2211 -3529
666 -2211 -3529
666 -2211 -3529
666 -2211 -3529
666 -2211 -3529
666 -2211 -3529
666 -2211 -3529
666 -2211 -3529
635 -2227 -3215
635 -2227 -3215
635 -2227 -3215
635 -2227 -3215
635 -2227 -3215
635 -2227 -3215
635 -2227 -3215
635 -2227 -3215
508 -2224 -3055
508 -2224 -3055
508 -2224 -3055
508 -2224 -3055
508 -2224 -3055
508 -2224 -3055
508 -2224 -3055
508 -2224 -3055
-165 -2322 -3422
-165 -2322 -3422
-165 -2322 -3422
-165 -2322 -3422
-165 -2322 -3422
-165 -2322 -3422
-165 -2322 -3422
-165 -2322 -3422
-1021 -2359 -3724
-1021 -2359 -3724
-1021 -2359 -3724
-1021 -2359 -3724
-1021 -2359 -3724
-1021 -2359 -3724
-1021 -2359 -3724
-1021 -2359 -3724
-2507 -1679 -4187
-2507 -1679 -4187
-2507 -1679 -4187
-2507 -1679 -4187
-2507 -1679 -4187
-2507 -1679 -4187
-2507 -1679 -4187
-2507 -1679 -4187
-3527 -311 -4514
-3527 -311 -4514
-3527 -311 -4514
-3527 -311 -4514
-3527 -311 -4514
-3527 -311 -4514
-3527 -311 -4514
-3527 -311 -4514
-3810 846 -4542
-3810 846 -4542
