xmag ymag zmag
355 3792 -2238
355 3792 -2238
355 3792 -2238
355 3792 -2238
355 3792 -2238
355 3792 -2238
271 3825 -2129
271 3825 -2129
271 3825 -2129
271 3825 -2129
271 3825 -2129
271 3825 -2129
271 3825 -2129
271 3825 -2129
46 3898 -2295
46 3898 -2295
46 3898 -2295
46 3898 -2295
46 3898 -2295
46 3898 -2295
46 3898 -2295
46 3898 -2295
-234 4053 -2471
-234 4053 -2471
-234 4053 -2471
-234 4053 -2471
-234 4053 -2471
-234 4053 -2471
-234 4053 -2471
-234 4053 -2471
-727 4122 -2475
-727 4122 -2475
-727 4122 -2475
-727 4122 -2475
-727 4122 -2475
-727 4122 -2475
-727 4122 -2475
-727 4122 -2475
-1151 4133 -2679
-1151 4133 -2679
-1151 4133 -2679
-1151 4133 -2679
-1151 4133 -2679
-1151 4133 -2679
-1151 4133 -2679
-1151 4133 -2679
-1371 4215 -3383
-1371 4215 -3383
-1371 4215 -3383
-1371 4215 -3383
-1371 4215 -3383
-1371 4215 -3383
-1371 4215 -3383
-1371 4215 -3383
-1379 4072 -4031
-1379 4072 -4031
-1379 4072 -4031
-1379 4072 -4031
-1379 4072 -4031
-1379 4072 -4031
-1379 4072 -4031
-1379 4072 -4031
-1359 3834 -4728
-1359 3834 -4728
-1359 3834 -4728
-1359 3834 -4728
-1359 3834 -4728
-1359 3834 -4728
-1359 3834 -4728
-1359 3834 -4728
-1184 3410 -5440
-1184 3410 -5440
-1184 3410 -5440
-1184 3410 -5440
-1184 3410 -5440
-1184 3410 -5440
-1184 3410 -5440
-849 2689 -6099
-849 2689 -6099
-849 2689 -6099
-849 2689 -6099
-849 2689 -6099
-849 2689 -6099
-849 2689 -6099
-849 2689 -6099
-429 2154 -6346
-429 2154 -6346
-429 2154 -6346
-429 2154 -6346
-429 2154 -6346
-429 2154 -6346
-429 2154 -6346
-429 2154 -6346
-394 1950 -6408
-394 1950 -6408
-394 1950 -6408
-394 1950 -6408
-394 1950 -6408
-394 1950 -6408
-394 1950 -6408
-394 1950 -6408
-424 2156 -6324
-424 2156 -6324
-424 2156 -6324
-424 2156 -6324
-424 2156 -6324
-424 2156 -6324
-424 2156 -6324
-424 2156 -6324
-180 1882 -6329
-180 1882 -6329
-180 1882 -6329
-180 1882 -6329
-180 1882 -6329
-180 1882 -6329
-180 1882 -6329
-180 1882 -6329
216 1601 -6327
216 1601 -6327
216 1601 -6327
216 1601 -6327
216 1601 -6327
216 1601 -6327
216 1601 -6327
216 1601 -6327
523 1752 -6178
523 1752 -6178
523 1752 -6178
523 1752 -6178
523 1752 -6178
523 1752 -6178
523 1752 -6178
523 1752 -6178
589 2201 -5941
589 2201 -5941
589 2201 -5941
589 2201 -5941
589 2201 -5941
589 2201 -5941
589 2201 -5941
589 2201 -5941
506 2268 -5898
506 2268 -5898
506 2268 -5898
506 2268 -5898
506 2268 -5898
506 2268 -5898
506 2268 -5898
506 2268 -5898
409 2357 -5916
409 2357 -5916
409 2357 -5916
409 2357 -5916
409 2357 -5916
409 2357 -5916
409 2357 -5916
409 2357 -5916
426 2438 -5883
426 2438 -5883
426 2438 -5883
426 2438 -5883
426 2438 -5883
426 2438 -5883
426 2438 -5883
426 2438 -5883
335 2553 -5894
335 2553 -5894
335 2553 -5894
335 2553 -5894
335 2553 -5894
335 2553 -5894
335 2553 -5894
335 2553 -5894
190 2677 -5887
190 2677 -5887
190 2677 -5887
190 2677 -5887
190 2677 -5887
190 2677 -5887
190 2677 -5887
190 2677 -5887
150 2835 -5790
150 2835 -5790
150 2835 -5790
150 2835 -5790
150 2835 -5790
150 2835 -5790
150 2835 -5790
150 2835 -5790
143 2848 -5708
143 2848 -5708
143 2848 -5708
143 2848 -5708
143 2848 -5708
143 2848 -5708
143 2848 -5708
143 2848 -5708
31 2850 -5808
31 2850 -5808
31 2850 -5808
31 2850 -5808
31 2850 -5808
31 2850 -5808
31 2850 -5808
31 2850 -5808
-61 2848 -5814
-61 2848 -5814
-61 2848 -5814
-61 2848 -5814
-61 2848 -5814
-61 2848 -5814
-61 2848 -5814
-61 2848 -5814
-202 2742 -5951
-202 2742 -5951
-202 2742 -5951
-202 2742 -5951
-202 2742 -5951
-202 2742 -5951
-202 2742 -5951
-202 2742 -5951
-169 2616 -6062
-169 2616 -6062
-169 2616 -6062
-169 2616 -6062
-169 2616 -6062
-169 2616 -6062
-169 2616 -6062
-169 2616 -6062
-95 2514 -6027
-95 2514 -6027
-95 2514 -6027
-95 2514 -6027
-95 2514 -6027
-95 2514 -6027
-95 2514 -6027
-95 2514 -6027
-74 2476 -6100
-74 2476 -6100
-74 2476 -6100
-74 2476 -6100
-74 2476 -6100
-74 2476 -6100
-74 2476 -6100
-74 2476 -6100
3 2380 -6109
3 2380 -6109
3 2380 -6109
3 2380 -6109
3 2380 -6109
3 2380 -6109
3 2380 -6109
3 2380 -6109
77 2385 -5968
77 2385 -5968
77 2385 -5968
77 2385 -5968
77 2385 -5968
77 2385 -5968
77 2385 -5968
77 2385 -5968
178 2357 -6063
178 2357 -6063
178 2357 -6063
178 2357 -6063
178 2357 -6063
178 2357 -6063
178 2357 -6063
178 2270 -6097
232 2270 -6097
232 2270 -6097
232 2270 -6097
232 2270 -6097
232 2270 -6097
232 2270 -6097
232 2270 -6097
248 2187 -6111
248 2187 -6111
248 2187 -6111
248 2187 -6111
248 2187 -6111
248 2187 -6111
248 2187 -6111
248 2187 -6111
325 2272 -6087
325 2272 -6087
325 2272 -6087
325 2272 -6087
325 2272 -6087
325 2272 -6087
325 2272 -6087
325 2272 -6087
484 2407 -5932
484 2407 -5932
484 2407 -5932
484 2407 -5932
484 2407 -5932
484 2407 -5932
484 2407 -5932
484 2407 -5932
731 2366 -5773
731 2366 -5773
731 2366 -5773
731 2366 -5773
731 2366 -5773
731 2366 -5773
731 2366 -5773
731 2366 -5773
927 2194 -5728
927 2194 -5728
927 2194 -5728
927 2194 -5728
927 2194 -5728
927 2194 -5728
927 2194 -5728
927 2194 -5728
933 2131 -5804
933 2131 -5804
933 2131 -5804
933 2131 -5804
933 2131 -5804
933 2131 -5804
933 2131 -5804
933 2131 -5804
923 2096 -5807
923 2096 -5807
923 2096 -5807
923 2096 -5807
923 2096 -5807
923 2096 -5807
923 2096 -5807
923 2096 -5807
955 2142 -5811
955 2142 -5811
955 2142 -5811
955 2142 -5811
955 2142 -5811
955 2142 -5811
955 2142 -5811
955 2142 -5811
1064 2276 -5650
1064 2276 -5650
1064 2276 -5650
1064 2276 -5650
1064 2276 -5650
1064 2276 -5650
1064 2276 -5650
1064 2276 -5650
1219 2498 -5266
1219 2498 -5266
1219 2498 -5266
1219 2498 -5266
1219 2498 -5266
1219 2498 -5266
1219 2498 -5266
1219 2498 -5266
1390 2576 -5059
1390 2576 -5059
1390 2576 -5059
1390 2576 -5059
1390 2576 -5059
1390 2576 -5059
1390 2576 -5059
1390 2576 -5059
1456 2542 -4989
1456 2542 -4989
1456 2542 -4989
1456 2542 -4989
1456 2542 -4989
1456 2542 -4989
1456 2542 -4989
1456 2542 -4989
1478 2550 -4915
1478 2550 -4915
1478 2550 -4915
1478 2550 -4915
1478 2550 -4915
1478 2550 -4915
1478 2550 -4915
1478 2550 -4915
1547 2503 -4903
1547 2503 -4903
1547 2503 -4903
1547 2503 -4903
1547 2503 -4903
1547 2503 -4903
1547 2503 -4903
1547 2503 -4903
1491 2432 -4968
1491 2432 -4968
1491 2432 -4968
1491 2432 -4968
1491 2432 -4968
1491 2432 -4968
1491 2432 -4968
1491 2432 -4968
1577 2327 -4969
1577 2327 -4969
1577 2327 -4969
1577 2327 -4969
1577 2327 -4969
1577 2327 -4969
1577 2327 -4969
1577 2327 -4969
1664 2384 -4822
1664 2384 -4822
1664 2384 -4822
1664 2384 -4822
1664 2384 -4822
1664 2384 -4822
1664 2384 -4822
1664 2384 -4822
1779 2508 -4507
1779 2508 -4507
1779 2508 -4507
1779 2508 -4507
1779 2508 -4507
1779 2508 -4507
1779 2508 -4507
1779 2508 -4507
1944 2603 -3850
1944 2603 -3850
1944 2603 -3850
1944 2603 -3850
1944 2603 -3850
1944 2603 -3850
1944 2603 -3850
1944 2603 -3850
2109 2474 -3204
2109 2474 -3204
2109 2474 -3204
2109 2474 -3204
2109 2474 -3204
2109 2474 -3204
2109 2474 -3204
2109 2474 -3204
2178 2236 -2771
2178 2236 -2771
2178 2236 -2771
2178 2236 -2771
2178 2236 -2771
2178 2236 -2771
2178 2236 -2771
2178 2236 -2771
2311 2042 -2511
2311 2042 -2511
2311 2042 -2511
2311 2042 -2511
2311 2042 -2511
2311 2042 -2511
2311 2042 -2511
2311 2042 -2511
2212 2004 -2174
2212 2004 -2174
2212 2004 -2174
2212 2004 -2174
2212 2004 -2174
2212 2004 -2174
2212 2004 -2174
2212 2004 -2174
2180 1962 -1957
2180 1962 -1957
2180 1962 -1957
2180 1962 -1957
2180 1962 -1957
2180 1962 -1957
2180 1962 -1957
2180 1962 -1957
2145 1925 -1883
2145 1925 -1883
2145 1925 -1883
2145 1925 -1883
2145 1925 -1883
2145 1925 -1883
2145 1925 -1883
2145 1925 -1883
2172 1752 -1763
2172 1752 -1763
2172 1752 -1763
2172 1752 -1763
2172 1752 -1763
2172 1752 -1763
2172 1752 -1763
2172 1752 -1763
2130 1584 -1574
2130 1584 -1574
2130 1584 -1574
2130 1584 -1574
2130 1584 -1574
2130 1584 -1574
2130 1584 -1574
2130 1430 -1260
2005 1430 -1260
2005 1430 -1260
2005 1430 -1260
2005 1430 -1260
2005 1430 -1260
2005 1430 -1260
2005 1430 -1260
1578 1318 -733
1578 1318 -733
1578 1318 -733
1578 1318 -733
1578 1318 -733
1578 1318 -733
1578 1318 -733
1578 1318 -733
975 1281 -292
975 1281 -292
975 1281 -292
975 1281 -292
975 1281 -292
975 1281 -292
975 1281 -292
975 1281 -292
493 1230 -59
493 1230 -59
493 1230 -59
493 1230 -59
493 1230 -59
493 1230 -59
493 1230 -59
493 1230 -59
245 1193 28
245 1193 28
245 1193 28
245 1193 28
245 1193 28
245 1193 28
245 1193 28
245 1193 28
394 1241 -98
394 1241 -98
394 1241 -98
394 1241 -98
394 1241 -98
394 1241 -98
394 1241 -98
394 1241 -98
547 1390 -164
547 1390 -164
547 1390 -164
547 1390 -164
547 1390 -164
547 1390 -164
547 1390 -164
547 1390 -164
436 1496 -72
436 1496 -72
436 1496 -72
436 1496 -72
436 1496 -72
436 1496 -72
436 1496 -72
436 1496 -72
31 1487 34
31 1487 34
31 1487 34
31 1487 34
31 1487 34
31 1487 34
31 1487 34
31 1487 34
-352 1431 97
-352 1431 97
-352 1431 97
-352 1431 97
-352 1431 97
-352 1431 97
-352 1431 97
-352 1431 97
-592 1470 56
-592 1470 56
-592 1470 56
-592 1470 56
-592 1470 56
-592 1470 56
-592 1470 56
-592 1470 56
-669 1579 69
-669 1579 69
-669 1579 69
-669 1579 69
-669 1579 69
-669 1579 69
-669 1579 69
-669 1579 69
-714 1616 100
-714 1616 100
-714 1616 100
-714 1616 100
-714 1616 100
-714 1616 100
-714 1616 100
-714 1616 100
-837 1625 10
-837 1625 10
-837 1625 10
-837 1625 10
-837 1625 10
-837 1625 10
-837 1625 10
-837 1625 10
-1045 1618 43
-1045 1618 43
-1045 1618 43
-1045 1618 43
-1045 1618 43
-1045 1618 43
-1045 1618 43
-1045 1618 43
-1344 1707 -26
-1344 1707 -26
-1344 1707 -26
-1344 1707 -26
-1344 1707 -26
-1344 1707 -26
-1344 1707 -26
-1344 1707 -26
-1592 1860 -106
-1592 1860 -106
-1592 1860 -106
-1592 1860 -106
-1592 1860 -106
-1592 1860 -106
-1592 1860 -106
-1592 1860 -106
